Tabelle: 42155-0006
Auftragsbestand im Verarbeitenden Gewerbe (Volumenindex):;;;;;;;;;;;;;;;;
Deutschland, Monate, Original- und bereinigte Daten,;;;;;;;;;;;;;;;;
Absatzrichtung, Wirtschaftszweige (2-4-Steller Hierarchie);;;;;;;;;;;;;;;;
Indizes des Auftragsbestandes im Verarb. Gewerbe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Deutschland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Auftragsbestand: Volumenindex (2021=100);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Original- und bereinigte Daten;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Originalwerte;;;;;;X13 JDemetra+  kalenderbereinigt;;;;;;X13 JDemetra+  kalender- und saisonbereinigt;;;;;;BV4.1 kalender- und saisonbereinigt;;;;;;BV4.1 Trend;;;;;
;;Absatzrichtung;;;;;;Absatzrichtung;;;;;;Absatzrichtung;;;;;;Absatzrichtung;;;;;;Absatzrichtung;;;;;
;;Insgesamt;;Inland;;Ausland;;Insgesamt;;Inland;;Ausland;;Insgesamt;;Inland;;Ausland;;Insgesamt;;Inland;;Ausland;;Insgesamt;;Inland;;Ausland;
Juni;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;75,5;e;65,7;e;79,3;e;-;;-;;-;;74,9;e;65,0;e;78,8;e;-;;-;;-;;-;;-;;-;
WZ08-212;  H.v. pharmazeut. Spezialitäten u. sonst. Erzeugn.;74,2;e;64,6;e;78,1;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
Juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;75,2;e;66,3;e;78,6;e;-;;-;;-;;74,9;e;65,4;e;78,6;e;-;;-;;-;;-;;-;;-;
WZ08-212;  H.v. pharmazeut. Spezialitäten u. sonst. Erzeugn.;74,1;e;65,4;e;77,7;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
August;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;77,2;e;66,2;e;81,4;e;-;;-;;-;;76,9;e;66,3;e;81,0;e;-;;-;;-;;-;;-;;-;
WZ08-212;  H.v. pharmazeut. Spezialitäten u. sonst. Erzeugn.;76,5;e;65,6;e;80,9;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
September;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;76,7;e;65,2;e;81,1;e;-;;-;;-;;77,8;e;67,3;e;81,9;e;-;;-;;-;;-;;-;;-;
WZ08-212;  H.v. pharmazeut. Spezialitäten u. sonst. Erzeugn.;76,8;e;65,0;e;81,6;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
Oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;77,6;e;66,4;e;81,9;e;-;;-;;-;;79,3;e;67,7;e;83,7;e;-;;-;;-;;-;;-;;-;
WZ08-212;  H.v. pharmazeut. Spezialitäten u. sonst. Erzeugn.;77,6;e;65,1;e;82,7;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
November;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;78,0;e;67,9;e;81,8;e;-;;-;;-;;80,2;e;68,6;e;84,7;e;-;;-;;-;;-;;-;;-;
WZ08-212;  H.v. pharmazeut. Spezialitäten u. sonst. Erzeugn.;77,6;e;67,1;e;81,9;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
Dezember;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;80,7;e;68,5;e;85,3;e;-;;-;;-;;83,1;e;71,0;e;87,7;e;-;;-;;-;;-;;-;;-;
WZ08-212;  H.v. pharmazeut. Spezialitäten u. sonst. Erzeugn.;80,5;e;68,2;e;85,5;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Januar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;87,3;e;87,7;e;87,1;e;-;;-;;-;;87,5;p;87,7;p;87,4;p;-;;-;;-;;-;;-;;-;
WZ08-212;  H.v. pharmazeut. Spezialitäten u. sonst. Erzeugn.;87,4;e;87,7;e;87,2;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
Februar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;89,7;e;91,1;e;89,0;e;-;;-;;-;;88,3;p;89,7;p;87,7;p;-;;-;;-;;-;;-;;-;
WZ08-212;  H.v. pharmazeut. Spezialitäten u. sonst. Erzeugn.;90,0;e;90,5;e;89,8;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
März;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;93,1;e;90,8;e;94,2;e;-;;-;;-;;89,8;p;88,6;p;90,4;p;-;;-;;-;;-;;-;;-;
WZ08-212;  H.v. pharmazeut. Spezialitäten u. sonst. Erzeugn.;93,0;e;90,0;e;94,6;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
April;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;92,4;e;92,0;e;92,6;e;-;;-;;-;;90,3;p;90,0;p;90,4;p;-;;-;;-;;-;;-;;-;
WZ08-212;  H.v. pharmazeut. Spezialitäten u. sonst. Erzeugn.;92,2;e;90,8;e;92,9;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
Mai;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;107,4;e;129,1;e;97,0;e;-;;-;;-;;104,8;p;125,3;p;95,0;p;-;;-;;-;;-;;-;;-;
WZ08-212;  H.v. pharmazeut. Spezialitäten u. sonst. Erzeugn.;108,8;e;130,6;e;97,5;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
Juni;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;109,9;e;109,7;e;110,1;e;-;;-;;-;;108,6;p;108,2;p;108,8;p;-;;-;;-;;-;;-;;-;
WZ08-212;  H.v. pharmazeut. Spezialitäten u. sonst. Erzeugn.;110,4;e;110,3;e;110,5;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
Juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;111,5;e;114,3;e;110,2;e;-;;-;;-;;111,3;p;113,1;p;110,5;p;-;;-;;-;;-;;-;;-;
WZ08-212;  H.v. pharmazeut. Spezialitäten u. sonst. Erzeugn.;112,0;e;115,4;e;110,3;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
August;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;105,5;e;108,8;e;103,9;e;-;;-;;-;;105,7;p;108,7;p;104,2;p;-;;-;;-;;-;;-;;-;
WZ08-212;  H.v. pharmazeut. Spezialitäten u. sonst. Erzeugn.;105,2;e;109,8;e;102,8;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
September;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;100,0;e;98,9;e;100,5;e;-;;-;;-;;102,1;p;101,8;p;102,3;p;-;;-;;-;;-;;-;;-;
WZ08-212;  H.v. pharmazeut. Spezialitäten u. sonst. Erzeugn.;99,2;e;99,1;e;99,3;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
Oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;102,2;e;101,9;e;102,4;e;-;;-;;-;;104,8;p;104,3;p;105,0;p;-;;-;;-;;-;;-;;-;
WZ08-212;  H.v. pharmazeut. Spezialitäten u. sonst. Erzeugn.;102,0;e;101,6;e;102,2;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
November;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;99,6;e;86,7;e;105,7;e;-;;-;;-;;102,8;p;88,8;p;109,4;p;-;;-;;-;;-;;-;;-;
WZ08-212;  H.v. pharmazeut. Spezialitäten u. sonst. Erzeugn.;99,2;e;86,2;e;105,9;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
Dezember;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;101,3;e;88,9;e;107,2;e;-;;-;;-;;104,4;p;91,9;p;110,4;p;-;;-;;-;;-;;-;;-;
WZ08-212;  H.v. pharmazeut. Spezialitäten u. sonst. Erzeugn.;100,4;e;87,9;e;106,9;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Januar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;72,9;e;83,2;e;68,0;e;-;;-;;-;;73,1;p;83,5;p;68,2;p;-;;-;;-;;-;;-;;-;
WZ08-212;  H.v. pharmazeut. Spezialitäten u. sonst. Erzeugn.;68,0;e;81,7;e;61,0;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
Februar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;75,4;e;86,5;e;70,1;e;-;;-;;-;;74,2;p;85,5;p;68,8;p;-;;-;;-;;-;;-;;-;
WZ08-212;  H.v. pharmazeut. Spezialitäten u. sonst. Erzeugn.;70,6;e;85,7;e;62,8;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
März;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;77,7;e;90,5;e;71,7;e;-;;-;;-;;75,3;p;88,6;p;68,9;p;-;;-;;-;;-;;-;;-;
WZ08-212;  H.v. pharmazeut. Spezialitäten u. sonst. Erzeugn.;71,5;e;89,8;e;62,1;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
April;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;75,0;e;90,4;e;67,7;e;-;;-;;-;;73,6;p;88,6;p;66,4;p;-;;-;;-;;-;;-;;-;
WZ08-212;  H.v. pharmazeut. Spezialitäten u. sonst. Erzeugn.;71,9;e;89,8;e;62,7;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
Mai;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;76,9;e;92,9;e;69,3;e;-;;-;;-;;75,5;p;90,7;p;68,2;p;-;;-;;-;;-;;-;;-;
WZ08-212;  H.v. pharmazeut. Spezialitäten u. sonst. Erzeugn.;73,8;e;92,9;e;64,0;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
Juni;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;76,9;e;93,1;e;69,1;e;-;;-;;-;;75,6;p;91,7;p;68,0;p;-;;-;;-;;-;;-;;-;
WZ08-212;  H.v. pharmazeut. Spezialitäten u. sonst. Erzeugn.;74,8;e;93,1;e;65,3;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
Juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;77,2;e;94,5;e;69,0;e;-;;-;;-;;77,1;p;93,6;p;69,2;p;-;;-;;-;;-;;-;;-;
WZ08-212;  H.v. pharmazeut. Spezialitäten u. sonst. Erzeugn.;74,8;e;94,9;e;64,5;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
August;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;77,9;e;95,9;e;69,4;e;-;;-;;-;;78,2;p;95,6;p;69,9;p;-;;-;;-;;-;;-;;-;
WZ08-212;  H.v. pharmazeut. Spezialitäten u. sonst. Erzeugn.;75,5;e;96,7;e;64,6;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
September;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;78,0;e;96,1;e;69,4;e;-;;-;;-;;79,7;p;98,3;p;70,9;p;-;;-;;-;;-;;-;;-;
WZ08-212;  H.v. pharmazeut. Spezialitäten u. sonst. Erzeugn.;75,8;e;96,4;e;65,2;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
Oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;77,9;e;96,7;e;69,0;e;-;;-;;-;;79,6;p;98,4;p;70,6;p;-;;-;;-;;-;;-;;-;
WZ08-212;  H.v. pharmazeut. Spezialitäten u. sonst. Erzeugn.;76,4;e;97,4;e;65,6;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
November;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;77,4;e;96,5;e;68,3;e;-;;-;;-;;79,6;p;98,6;p;70,5;p;-;;-;;-;;-;;-;;-;
WZ08-212;  H.v. pharmazeut. Spezialitäten u. sonst. Erzeugn.;75,8;e;96,7;e;65,0;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
Dezember;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;76,5;e;96,3;e;67,1;e;-;;-;;-;;78,7;p;99,2;p;69,0;p;-;;-;;-;;-;;-;;-;
WZ08-212;  H.v. pharmazeut. Spezialitäten u. sonst. Erzeugn.;74,0;e;96,3;e;62,5;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Januar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;78,2;e;99,5;e;68,0;e;-;;-;;-;;78,6;p;100,3;p;68,2;p;-;;-;;-;;-;;-;;-;
WZ08-212;  H.v. pharmazeut. Spezialitäten u. sonst. Erzeugn.;76,3;e;100,1;e;64,0;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
Februar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;79,9;e;102,2;e;69,4;e;-;;-;;-;;78,7;p;101,4;p;67,9;p;-;;-;;-;;-;;-;;-;
